sample_id,word_index,word,supported,old_zero_filled_F0_hz,new_conditional_F0_hz,voiced_fraction,pitch_valid,start_median_s,end_median_s
-3g5yACwYnA$_$3,8,operation,True,89.97296489123391,108.8510741264047,0.8265693803512831,True,4.72246875,5.18246875
-3g5yACwYnA$_$3,9,called,True,0.0,0.0,0.0,False,5.64246875,5.8224687500000005
-3g5yACwYnA$_$3,10,flocking,True,0.0,0.0,0.0,False,5.84246875,6.28246875
-3g5yACwYnA$_$3,11,and,True,23.654035335468205,51.27121163371998,0.46135120629588267,True,6.50246875,6.76246875
-3g5yACwYnA$_$3,12,we,True,114.04601419192517,114.05265136131301,0.9999418060929877,True,7.02246875,7.08246875
-3g5yACwYnA$_$3,13,don't,True,107.5883125253603,107.5883125253603,1.0,True,7.1224687499999995,7.26246875
-3g5yACwYnA$_$3,14,have,True,106.89343632665948,106.89343632665948,1.0,True,7.26246875,7.38246875
-3g5yACwYnA$_$3,15,the,True,103.79636625313196,103.79636625313196,1.0000000000000002,True,7.38246875,7.44246875
-3g5yACwYnA$_$3,16,technical,True,72.58494635004038,109.19690188280332,0.6647161695845815,True,7.48246875,7.92246875
-3g5yACwYnA$_$3,17,inside,False,0.0,0.0,0.0,False,8.36246875,8.68246875
-3g5yACwYnA$_$3,18,compounding,True,50.371235258330465,106.78664114221293,0.4716997811669032,True,9.382468750000001,10.00246875
-3g5yACwYnA$_$3,19,or,True,117.60965246787795,117.60965246787795,1.0,True,10.16246875,10.26246875
-3g5yACwYnA$_$3,20,the,True,10.27143867408391,109.05282124315494,0.09418773908821393,True,10.30246875,10.382468750000001
-3g5yACwYnA$_$3,21,technical,True,0.0,0.0,0.0,False,10.42246875,10.78246875
-3g5yACwYnA$_$3,22,expertise,True,0.0,0.0,0.0,False,10.82246875,11.28246875
-3g5yACwYnA$_$3,23,to,True,55.3445289007797,102.33738708496094,0.5408045923122156,True,11.30246875,11.36246875
-3g5yACwYnA$_$3,24,do,True,107.4436876024604,107.44368760246039,1.0000000000000002,True,11.40246875,11.46246875
-3g5yACwYnA$_$3,25,these,True,64.52895994163752,108.03305150340935,0.5973075743361844,True,11.54246875,11.72246875
-3g5yACwYnA$_$3,26,types,True,0.0,0.0,0.0,False,11.74246875,11.96246875
-3g5yACwYnA$_$3,27,of,True,0.0,0.0,0.0,False,11.98246875,12.06246875
-3g5yACwYnA$_$3,28,things,True,90.63260628550076,115.7862973252301,0.7827576179495958,True,12.08246875,12.36246875
-3g5yACwYnA$_$2,0,key,False,81.89789353853082,147.77980955349432,0.5541886526040276,False,2.92246875,3.02246875
-3g5yACwYnA$_$2,1,polymer,False,127.01816884758223,127.01816884758223,1.0,False,3.06246875,3.34246875
-3g5yACwYnA$_$2,2,brings,True,93.62427419798995,109.85206537840638,0.852275957447712,True,3.38246875,3.60246875
-3g5yACwYnA$_$2,3,a,True,0.0,0.0,0.0,False,3.64246875,3.6624687500000004
-3g5yACwYnA$_$2,4,technical,True,0.0,0.0,0.0,False,3.72246875,4.18246875
-3g5yACwYnA$_$2,5,aspect,True,0.0,0.0,0.0,False,4.34246875,4.68246875
-3g5yACwYnA$_$2,6,to,True,65.11780523410259,115.92008896922883,0.5617473710824032,True,4.72246875,4.8224687500000005
-3g5yACwYnA$_$2,7,our,False,77.94099095850343,118.10371406525185,0.6599368324305308,False,5.84246875,5.94246875
-3g5yACwYnA$_$2,8,operation,True,113.71448198631442,119.32779338312493,0.952958893836343,True,6.00246875,6.42246875
-3g5yACwYnA$_$2,9,that,True,84.75975057639519,110.34063113401042,0.7681644531600798,True,6.50246875,6.64246875
-3g5yACwYnA$_$2,10,we,True,111.15641013446469,111.15848433862396,0.9999813401183759,True,6.68246875,6.7424687500000005
-3g5yACwYnA$_$2,11,don't,True,100.12777102278775,111.10502104070704,0.9011993345116474,True,6.80246875,7.00246875
-3g5yACwYnA$_$2,12,have,True,108.47459278788334,108.47459278788334,1.0,True,7.042468749999999,7.2024687499999995
-3g5yACwYnA$_$2,13,internally,True,91.40971614603357,112.70242495903166,0.8110714226358645,True,7.2424687500000005,7.66246875
-3g5yACwYnA$_$9,0,we,True,117.48319071004062,117.4843721383845,0.9999899439532053,True,0.8024687500000001,0.88246875
-3g5yACwYnA$_$9,1,have,True,103.61997664193582,103.61997664193582,1.0,True,0.94246875,1.06246875
-3g5yACwYnA$_$9,2,many,True,107.19200308197817,107.19200308197817,1.0,True,1.1024687499999999,1.28246875
-3g5yACwYnA$_$9,3,new,True,115.97831713358906,115.97831713358903,1.0000000000000002,True,1.68246875,1.82246875
-3g5yACwYnA$_$9,4,opportunities,True,102.22369503487647,121.65890800952091,0.8402483361668555,True,1.90246875,2.48246875
-3g5yACwYnA$_$9,5,through,True,101.05379577472264,112.21760256993564,0.9005164382454567,True,2.5024687500000002,2.7824687499999996
-3g5yACwYnA$_$9,6,the,True,46.11681298501087,113.61313670491789,0.40591092124133427,True,3.34246875,3.42246875
-3g5yACwYnA$_$9,7,way,True,109.04524501228084,109.04524501228084,1.0,True,3.46246875,3.60246875
-3g5yACwYnA$_$9,8,things,True,113.1933472557046,113.1933472557046,1.0,True,3.68246875,3.88246875
-3g5yACwYnA$_$9,9,have,True,104.61095946027436,104.61095946027437,0.9999999999999999,True,3.88246875,4.00246875
-3g5yACwYnA$_$9,10,changed,True,69.42641218191574,111.06374718897372,0.6251041761069656,True,4.00246875,4.30246875
-3g5yACwYnA$_$9,11,through,True,106.16782022948809,111.9200309931078,0.9486042783174895,True,4.30246875,4.44246875
-3g5yACwYnA$_$9,12,the,True,107.78238035682725,107.78238035682725,1.0,True,4.46246875,4.542468749999999
-3g5yACwYnA$_$9,13,years,True,99.40679683290685,109.93880469458864,0.9042011790928612,True,4.58246875,4.92246875
-3g5yACwYnA$_$9,14,looking,True,99.88890681016666,109.8409487660743,0.909395884979997,True,5.64246875,5.86246875
-3g5yACwYnA$_$9,15,for,True,55.815810919985346,106.7971347907013,0.5226339735553014,True,5.902468750000001,6.00246875
-3g5yACwYnA$_$9,16,new,True,107.89634682843086,107.89634682843085,1.0000000000000002,True,6.06246875,6.16246875
-3g5yACwYnA$_$9,17,niche,True,65.14645959229834,107.22712677748763,0.6075557701689333,True,6.2424687500000005,6.542468749999999
-3g5yACwYnA$_$9,18,high,True,62.47432713145199,103.65880342293353,0.6026919573492794,True,6.64246875,6.86246875
-3g5yACwYnA$_$9,19,end,True,105.04968883958556,105.04968883958553,1.0000000000000002,True,6.902468750000001,7.02246875
-3g5yACwYnA$_$9,20,value,True,104.24888952746043,104.24888952746043,1.0,True,7.06246875,7.38246875
-3g5yACwYnA$_$9,21,added,False,28.386484875465012,104.57197821656258,0.27145402965102394,False,7.42246875,7.60246875
-3g5yACwYnA$_$9,22,products,True,0.0,0.0,0.0,False,7.6224687499999995,8.12246875
-3nNcZdcdvU$_$5,0,noncompliance,True,248.80922938654277,292.6595601759626,0.8501660743183831,True,0.56246875,1.58246875
-3nNcZdcdvU$_$5,1,can,True,213.43623580609983,267.6224923414522,0.7975272703677776,True,1.66246875,1.90246875
-3nNcZdcdvU$_$5,2,result,False,210.24327576237496,218.64694965586096,0.9615650988650289,False,1.98246875,2.5024687500000002
-3nNcZdcdvU$_$5,3,in,False,174.4321923804855,174.4321923804855,1.0,False,2.6624687500000004,2.7424687499999996
-3nNcZdcdvU$_$5,4,legal,True,217.37436869854284,235.47910197648957,0.923115329020771,True,2.8224687499999996,3.0824687500000003
-3nNcZdcdvU$_$5,5,liability,True,180.03844918091548,180.03844918091548,1.0,True,3.14246875,3.7824687499999996
-3nNcZdcdvU$_$5,6,to,True,101.0953254056652,231.19410671299184,0.43727466431991113,True,3.98246875,4.10246875
-3nNcZdcdvU$_$5,7,you,True,167.33087146024533,167.33087146024533,1.0,True,4.28246875,4.46246875
-3nNcZdcdvU$_$5,8,and,True,288.0352750144324,288.0352750144324,1.0,True,5.00246875,5.18246875
-3nNcZdcdvU$_$5,9,to,True,134.08511799784554,268.1182889242138,0.5000968734204699,True,5.2424687500000005,5.3224687500000005
-3nNcZdcdvU$_$5,10,the,True,220.1311792999325,220.13117929993254,0.9999999999999998,True,5.38246875,5.46246875
-3nNcZdcdvU$_$5,11,school,True,143.01038646568637,190.6767583051091,0.750014777557997,True,5.52246875,5.76246875
-3nNcZdcdvU$_$5,12,district,True,134.1299566157846,172.27651278066585,0.7785736688700705,True,5.80246875,6.16246875
-3nNcZdcdvU$_$5,13,in,True,168.42751953631753,168.42751953631753,1.0,True,6.18246875,6.2424687500000005
-3nNcZdcdvU$_$5,14,which,True,132.74425692104484,161.9413449775588,0.8197057826056714,True,6.26246875,6.44246875
-3nNcZdcdvU$_$5,15,you,True,147.00618845072515,158.99721782102085,0.9245834013033252,True,6.48246875,6.58246875
-3nNcZdcdvU$_$5,16,are,True,141.8504651405433,141.85046514054326,1.0000000000000002,True,6.66246875,6.76246875
-3nNcZdcdvU$_$5,17,employed,True,48.49956401351841,93.32765913802416,0.5196697791572317,True,6.78246875,7.28246875
-HwX2H8Z4hY$_$2,0,look,False,0.021363248036775032,64.14313644016121,0.00033305586883336605,False,2.7024687500000004,2.84246875
-HwX2H8Z4hY$_$2,1,at,True,0.0,0.0,0.0,False,2.8624687499999997,2.92246875
-HwX2H8Z4hY$_$2,2,the,True,0.0,0.0,0.0,False,2.9424687499999997,3.0024687500000002
-HwX2H8Z4hY$_$2,3,record,True,40.86444427596752,68.17974249578518,0.5993634293719096,True,3.06246875,3.38246875
-HwX2H8Z4hY$_$5,0,president,True,202.91422213188628,243.4981753260737,0.8333295387538712,True,0.76246875,1.24246875
-HwX2H8Z4hY$_$5,1,ronald,True,148.96011065684291,148.97310970289104,0.9999127423326664,True,1.32246875,1.6024687499999999
-HwX2H8Z4hY$_$5,2,reagan,True,130.29461990326683,130.2946199032668,1.0000000000000002,True,1.70246875,2.06246875
-HwX2H8Z4hY$_$5,3,blamed,True,112.74817162273061,126.0158417778085,0.8947142679213975,True,2.18246875,2.56246875
-HwX2H8Z4hY$_$5,4,the,True,0.0,0.0,0.0,False,2.6224687500000003,2.72246875
-HwX2H8Z4hY$_$5,5,professional,True,92.2251082954475,145.67708915459338,0.6330790162726115,True,2.76246875,3.38246875
-HwX2H8Z4hY$_$5,6,bureaucracy,True,91.47309311471135,143.74154777061887,0.6363719782723022,True,3.4424687499999997,4.10246875
-HwX2H8Z4hY$_$5,7,of,True,153.0912816166878,153.0912816166878,1.0,True,4.28246875,4.36246875
-HwX2H8Z4hY$_$5,8,education,True,79.67631609677719,140.56081612074615,0.5668458557350203,True,4.42246875,5.02246875
-HwX2H8Z4hY$_$6,0,and,True,124.23321052751596,124.23321052751594,1.0000000000000002,True,0.56246875,0.64246875
-HwX2H8Z4hY$_$6,1,in,True,114.32202007010298,114.32202007010295,1.0000000000000002,True,0.6624687499999999,0.74246875
-HwX2H8Z4hY$_$6,2,part,True,0.005746321801662413,83.12378692626955,6.912969216331995e-05,False,0.8024687500000001,1.16246875
-HwX2H8Z4hY$_$6,3,al,True,130.75981238101744,138.1952604664733,0.9461960702533665,True,1.48246875,1.62246875
-HwX2H8Z4hY$_$6,4,shanker,False,121.52166628218174,156.82650931253053,0.7748796221690314,False,1.72246875,2.1224687500000003
-HwX2H8Z4hY$_$6,5,did,True,110.30362689864461,115.75193134022699,0.9529312005553644,True,2.26246875,2.42246875
-HwX2H8Z4hY$_$6,6,too,True,48.2015583728548,94.70861750967552,0.5089458556179481,True,2.5024687500000002,2.7424687499999996
-HwX2H8Z4hY$_$9,0,it,True,0.0,0.0,0.0,False,0.54246875,0.62246875
-HwX2H8Z4hY$_$9,1,is,True,0.0,0.0,0.0,False,0.6624687499999999,0.74246875
-HwX2H8Z4hY$_$9,2,a,True,0.0,0.0,0.0,False,0.8024687500000001,0.82246875
-HwX2H8Z4hY$_$9,3,word,True,165.36852495778498,165.4061060188305,0.9997727952011563,True,0.90246875,1.20246875
-HwX2H8Z4hY$_$9,4,which,False,118.30815532256489,178.41955241633556,0.6630896318274416,False,3.0024687500000002,3.1624687500000004
-HwX2H8Z4hY$_$9,5,the,False,0.0,0.0,0.0,False,3.2024687500000004,3.2824687499999996
-HwX2H8Z4hY$_$9,6,administrator,False,109.56733180790454,164.69787938562573,0.6652625535715744,False,3.3224687499999996,3.9424687499999997
-HwX2H8Z4hY$_$9,7,uses,True,72.90168083282676,162.77896880986395,0.44785687835374166,True,4.02246875,4.26246875
-HwX2H8Z4hY$_$9,8,when,True,131.3642300864485,140.1271144194506,0.9374647485655656,True,4.30246875,4.42246875
-HwX2H8Z4hY$_$9,9,he,True,137.39537048339847,137.39537048339844,1.0000000000000002,True,4.44246875,4.48246875
-HwX2H8Z4hY$_$9,10,turns,True,89.92251275806181,168.714127772134,0.5329874501056102,True,4.542468749999999,4.84246875
-HwX2H8Z4hY$_$9,11,around,True,144.06996448125605,144.0890083713411,0.9998678324578654,True,4.86246875,5.1224687499999995
-HwX2H8Z4hY$_$9,12,anything,True,75.54567434924033,160.62015007392947,0.4703374658439089,True,5.16246875,5.50246875
-HwX2H8Z4hY$_$9,13,which,True,94.2680354079311,150.8487691184082,0.6249174982258936,True,5.50246875,5.64246875
-HwX2H8Z4hY$_$9,14,he,True,105.58023167364563,149.1695050093324,0.7077869680337163,True,5.68246875,5.72246875
-HwX2H8Z4hY$_$9,15,doesn't,True,147.39730352123252,163.4107974236686,0.9020046768334498,True,5.76246875,6.02246875
-HwX2H8Z4hY$_$9,16,like,True,110.64747022129279,149.98612228184572,0.7377180537634683,True,6.042468749999999,6.2424687500000005
-HwX2H8Z4hY$_$9,17,that,False,0.0,0.0,0.0,False,6.2424687500000005,6.3224687500000005
-HwX2H8Z4hY$_$9,18,the,False,0.0,0.0,0.0,False,6.34246875,6.402468750000001
-HwX2H8Z4hY$_$9,19,teacher,True,22.716119225691,137.64427014758851,0.16503497894488256,True,6.42246875,6.7424687500000005
-HwX2H8Z4hY$_$9,20,is,True,101.43117075266927,128.06535241105152,0.7920266398604481,True,6.78246875,6.84246875
-HwX2H8Z4hY$_$9,21,doing,True,136.7163957222649,141.0718200108078,0.9691261919764753,True,6.88246875,7.1224687499999995
-NFrJFQijFE$_$1,0,structural,False,0.0,0.0,0.0,False,0.48246875,1.00246875
-NFrJFQijFE$_$1,1,mounts,False,0.0,0.0,0.0,False,1.00246875,1.28246875
-NFrJFQijFE$_$1,2,inside,False,0.0,0.0,0.0,False,1.30246875,1.66246875
-NFrJFQijFE$_$1,3,have,False,0.0,0.0,0.0,False,1.66246875,1.92246875
-NFrJFQijFE$_$1,4,to,False,0.045502214192518695,287.78671264648443,0.00015811089321699631,False,2.02246875,2.14246875
-NFrJFQijFE$_$1,5,be,False,0.5138723575622259,288.3085555261115,0.0017823694361913782,False,2.18246875,2.26246875
-NFrJFQijFE$_$1,6,properly,False,32.15345720662804,287.75829751212564,0.1117377239322635,False,2.3624687499999997,2.8624687499999997
-NFrJFQijFE$_$1,7,stress,False,225.42073906627544,287.1114817573496,0.7851331395265769,False,2.9424687499999997,3.30246875
-NFrJFQijFE$_$1,8,analyzed,False,241.040100372967,284.4132103641223,0.8474996645351792,False,3.3624687499999997,3.7824687499999996
-NFrJFQijFE$_$1,9,so,False,116.97868888234387,281.43493214611937,0.41565092147697297,False,3.80246875,4.00246875
-NFrJFQijFE$_$1,10,we,False,23.426266003823137,281.93572035211696,0.08309080514723519,False,4.02246875,4.1224687499999995
-NFrJFQijFE$_$1,11,make,False,3.2087930977634542,282.05897619491026,0.011376319736572016,False,4.16246875,4.402468750000001
-NFrJFQijFE$_$1,12,sure,False,0.03222210874366984,281.79985937914927,0.0001143439489808844,False,4.46246875,4.7424687500000005
-NFrJFQijFE$_$1,13,all,False,0.0,0.0,0.0,False,4.76246875,4.902468750000001
-NFrJFQijFE$_$1,14,that,False,0.0,0.0,0.0,False,4.92246875,5.08246875
-NFrJFQijFE$_$1,15,happens,False,0.0,0.0,0.0,False,5.10246875,5.56246875
-NFrJFQijFE$_$2,0,so,False,75.5328115236085,119.48858321689556,0.6321341293879217,False,3.0024687500000002,3.5424687500000003
-NFrJFQijFE$_$2,1,we,False,109.3672597018545,146.22857094076574,0.7479199105772358,False,3.6224687500000003,3.6624687500000004
-NFrJFQijFE$_$2,2,coordinate,False,104.93920926748855,278.4955720953641,0.37680746044879543,False,3.68246875,4.16246875
-NFrJFQijFE$_$2,3,with,False,128.67461725319654,226.1704633222266,0.5689275927682607,False,4.2024687499999995,4.3224687500000005
-NFrJFQijFE$_$2,4,all,False,7.593644038921537,186.40463262781466,0.04073742123181782,False,4.34246875,4.44246875
-NFrJFQijFE$_$2,5,the,False,105.7617202409882,196.81152540406868,0.537375644154231,False,4.46246875,4.56246875
-NFrJFQijFE$_$2,6,proper,False,166.40888363037442,177.13747871181113,0.9394335114202946,False,4.56246875,4.96246875
-NFrJFQijFE$_$2,7,technical,False,5.8117649358377825,175.43695619634232,0.033127369864610956,False,4.96246875,5.34246875
-NFrJFQijFE$_$2,8,fields,False,13.44678769657403,122.67573279789288,0.10961245056287934,False,5.36246875,5.56246875
-NFrJFQijFE$_$2,9,to,False,123.35411999150938,123.36603489012126,0.9999034183223731,False,5.56246875,5.6224687499999995
-NFrJFQijFE$_$2,10,get,False,124.94005523485015,124.94005523485015,1.0,False,5.64246875,5.7024687499999995
-NFrJFQijFE$_$2,11,ready,False,124.85585777905163,124.85585777905163,1.0,False,5.7424687500000005,5.94246875
-NFrJFQijFE$_$2,12,for,False,126.33117622692146,126.33117622692146,1.0,False,5.96246875,6.02246875
-NFrJFQijFE$_$2,13,the,False,112.8529900590399,160.40015082571412,0.7035715956505708,False,6.02246875,6.10246875
-NFrJFQijFE$_$2,14,instrument,False,143.15867634630894,187.83772771023013,0.7621401626363059,False,6.10246875,6.34246875
-NFrJFQijFE$_$2,15,to,False,211.28224489986846,211.28224489986846,1.0,False,6.36246875,6.402468750000001
-NFrJFQijFE$_$2,16,arrive,False,108.73540860284565,235.78005812311437,0.46117305029278016,False,6.44246875,6.60246875
-NFrJFQijFE$_$2,17,here,False,0.08438670212166403,243.40069580078125,0.0003466986889418464,False,6.60246875,6.6983125
-THoVjtIkeU$_$12,0,what,False,195.56842321431608,195.56842321431608,0.9999999999999999,False,1.64246875,1.76246875
-THoVjtIkeU$_$12,1,ever,False,200.68591910729225,200.68591910729225,1.0,False,1.80246875,1.94246875
-THoVjtIkeU$_$12,2,we,True,204.9459002152755,204.94590021527551,0.9999999999999999,True,2.0024687500000002,2.06246875
-THoVjtIkeU$_$12,3,turn,True,137.11451110762476,175.63353502783744,0.7806852551586603,True,2.1224687500000003,2.30246875
-THoVjtIkeU$_$12,4,our,True,160.49886475762244,160.49886475762244,1.0,True,2.34246875,2.4424687499999997
-THoVjtIkeU$_$12,5,attention,True,144.9462596009109,170.42990725512402,0.85047432070672,True,2.4424687499999997,2.84246875
-THoVjtIkeU$_$12,6,to,True,150.92080742687537,249.9032481270733,0.6039169500915555,True,2.92246875,3.0424687500000003
-THoVjtIkeU$_$12,7,is,True,0.0,0.0,0.0,False,3.22246875,3.30246875
-THoVjtIkeU$_$12,8,what,True,0.0,0.0,0.0,False,3.34246875,3.48246875
-THoVjtIkeU$_$12,9,grows,True,0.0,0.0,0.0,False,3.52246875,3.9024687499999997
-THoVjtIkeU$_$12,10,and,True,0.0,0.0,0.0,False,4.36246875,4.46246875
-THoVjtIkeU$_$12,11,so,True,0.0,0.0,0.0,False,4.542468749999999,4.6224687499999995
-THoVjtIkeU$_$12,12,if,True,0.0,0.0,0.0,False,4.72246875,4.80246875
-THoVjtIkeU$_$12,13,we,True,205.63333927490342,205.63333927490342,1.0,True,4.88246875,4.96246875
-THoVjtIkeU$_$12,14,believe,True,131.8967884846186,166.39806988582603,0.7926581634938408,True,5.042468749999999,5.58246875
-THoVjtIkeU$_$12,15,that,True,0.0,0.0,0.0,False,5.64246875,5.76246875
-THoVjtIkeU$_$12,16,anything,True,171.40628076841924,171.40628076841918,1.0000000000000002,True,5.8224687500000005,6.14246875
-THoVjtIkeU$_$12,17,is,True,116.25982800206177,146.75796752172795,0.7921875041288586,True,6.16246875,6.22246875
-THoVjtIkeU$_$12,18,possible,True,0.0,0.0,0.0,False,6.28246875,6.72246875
-THoVjtIkeU$_$12,19,if,True,0.0,0.0,0.0,False,6.7424687500000005,6.8224687500000005
-THoVjtIkeU$_$12,20,we,True,185.10061514758286,185.1006151475829,0.9999999999999999,True,6.902468750000001,7.02246875
-THoVjtIkeU$_$12,21,believe,True,168.2119805313615,173.53538363851197,0.9693238174513185,True,7.542468749999999,8.16246875
-THoVjtIkeU$_$12,22,that,True,101.50484982105779,156.5981777891823,0.648186659985961,True,8.54246875,8.86246875
-THoVjtIkeU$_$12,23,social,True,150.0444776296043,183.65152789710186,0.8170064216055569,True,9.46246875,9.72246875
-THoVjtIkeU$_$12,24,justice,True,96.9493969557198,161.96785802203306,0.5985718286311562,True,9.76246875,10.142468749999999
-THoVjtIkeU$_$12,25,can,True,153.1409834224324,180.59769566249796,0.8479675383490118,True,10.16246875,10.34246875
-THoVjtIkeU$_$12,26,be,True,165.23841030413448,165.2384103041345,0.9999999999999998,True,10.40246875,10.46246875
-THoVjtIkeU$_$12,27,achieved,True,23.340295755373553,152.07748102549434,0.15347634375572525,True,10.52246875,10.96246875
-THoVjtIkeU$_$12,28,and,True,180.52550985952286,181.44267269834756,0.9949451646341789,True,11.00246875,11.06246875
-THoVjtIkeU$_$12,29,if,True,166.72961710102132,166.72961710102135,0.9999999999999999,True,11.08246875,11.142468749999999
-THoVjtIkeU$_$12,30,we,True,180.37488821653298,180.38119151666916,0.9999650556685917,True,11.18246875,11.24246875
-THoVjtIkeU$_$12,31,believe,True,171.62855412174895,175.03216900532757,0.9805543466499861,True,11.30246875,11.82246875
-THoVjtIkeU$_$12,32,in,True,165.17532501362837,165.17532501362837,1.0,True,11.92246875,12.02246875
-THoVjtIkeU$_$12,33,youth,True,140.39261502540327,180.32564463700297,0.7785504680047854,True,12.10246875,12.42246875
-THoVjtIkeU$_$12,34,they,True,167.82644695262837,167.82644695262837,1.0,True,13.10246875,13.22246875
-THoVjtIkeU$_$12,35,will,True,161.31437365462438,161.31437365462438,0.9999999999999999,True,13.22246875,13.34246875
-THoVjtIkeU$_$12,36,believe,True,142.89377948618505,150.7792083322081,0.9477021471776846,True,13.34246875,13.58246875
-THoVjtIkeU$_$12,37,in,True,0.0,0.0,0.0,False,13.60246875,13.642468749999999
-THoVjtIkeU$_$12,38,themselves,True,0.0,0.0,0.0,False,13.66246875,14.20246875
-THoVjtIkeU$_$2,0,i,True,0.0,0.0,0.0,False,0.08246875000000001,0.10246875
-THoVjtIkeU$_$2,1,think,True,272.33398705223664,321.98449753677613,0.8457984441351293,True,0.16246875,0.42246875
-THoVjtIkeU$_$2,2,social,True,210.42237803233596,235.37104994365728,0.89400280146053,True,1.18246875,1.44246875
-THoVjtIkeU$_$2,3,justice,True,189.60392603667552,189.60392603667552,1.0,True,1.48246875,1.80246875
-THoVjtIkeU$_$2,4,is,True,164.6819459441857,164.6819459441857,1.0,True,1.84246875,1.90246875
-THoVjtIkeU$_$2,5,extremely,True,147.03503658599976,196.03738542490922,0.7500356948104704,True,1.94246875,2.34246875
-THoVjtIkeU$_$2,6,important,True,77.48109305814079,149.33655399246712,0.5188354156213428,True,2.4024687499999997,2.80246875
-THoVjtIkeU$_$2,7,for,True,129.88230493212282,161.9621160996445,0.8019301553964318,True,2.8624687499999997,3.0024687500000002
-THoVjtIkeU$_$2,8,young,True,147.5395697218999,147.53956972189994,0.9999999999999999,True,3.0824687500000003,3.26246875
-THoVjtIkeU$_$2,9,people,True,81.95953283879031,120.72913414819745,0.6788712055052373,True,3.30246875,3.64246875
-THoVjtIkeU$_$6,0,you,False,165.67033150358608,165.92524220096658,0.998463701520039,False,0.50246875,0.58246875
-THoVjtIkeU$_$6,1,know,False,161.40277487673512,161.4027748767351,1.0000000000000002,False,0.58246875,0.70246875
-THoVjtIkeU$_$6,2,that,False,51.643550755539856,153.88181448144138,0.3356052885753321,False,0.70246875,0.78246875
-THoVjtIkeU$_$6,3,i,False,0.0,0.0,0.0,False,0.82246875,0.84246875
-THoVjtIkeU$_$6,4,think,False,123.46558105630349,164.81964237717904,0.749095067041588,False,0.88246875,1.12246875
-THoVjtIkeU$_$6,5,listening,True,180.2465545787522,209.11822462131892,0.8619361363896002,True,1.46246875,1.90246875
-THoVjtIkeU$_$6,6,to,True,113.39633061536922,170.0773375334842,0.6667339238718043,True,1.92246875,1.98246875
-THoVjtIkeU$_$6,7,young,True,151.47152694597332,151.47152694597332,1.0,True,2.06246875,2.2424687499999996
-THoVjtIkeU$_$6,8,people,True,74.68271206314627,142.20386476435536,0.5251806073407518,True,2.2824687499999996,2.60246875
-THoVjtIkeU$_$6,9,taking,True,166.82072427960472,192.35413605757512,0.8672583168665123,True,2.68246875,3.0424687500000003
